Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
0.95,0.81,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,60,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.82,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,29,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,30,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,33,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,35,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,34,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,32,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
0.95,0.83,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,31,0,10000,0,10000,0,0
